                                                                               p1                                                                                p2      rg      se        z            p  h2_obs  h2_obs_se  h2_int  h2_int_se  gcov_int  gcov_int_se
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7111  0.1099   6.4706  9.7641e-11  0.0828     0.0246  0.9944     0.0061    0.1645       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7627  0.0805   9.4705  2.7855e-21  0.1845     0.0249  1.0110     0.0062    0.1760       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.6976  0.1688   4.1322  3.5928e-05  0.0484     0.0250  1.0023     0.0062    0.1705       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  1.0276  0.0660  15.5625  1.3097e-54  0.1396     0.0273  0.9930     0.0064    0.5382       0.0051
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  1.1039  0.1255   8.7929  1.4570e-18  0.0502     0.0231  0.9947     0.0061    0.6081       0.0056
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.3679  1.3925   0.9823  3.2593e-01  0.0097     0.0202  1.0003     0.0054    0.2281       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.2755  0.9551   1.3354  1.8175e-01  0.0141     0.0240  1.0064     0.0061    0.1937       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6403  0.0965   6.6341  3.2644e-11  0.0992     0.0248  0.9946     0.0064    0.1966       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.7342  0.1340   5.4777  4.3086e-08  0.0650     0.0232  1.0020     0.0065    0.1709       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.6269  0.3621   1.7311  8.3440e-02  0.0181     0.0224  0.9977     0.0060    0.1734       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.8258  0.3150   2.6218  8.7457e-03  0.0248     0.0204  1.0130     0.0061    0.1676       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.9594  0.2666  3.5988  0.0003  0.1238     0.0242  0.9943     0.0065    0.2048       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.5034  0.2211  2.2769  0.0228  0.0572     0.0217  1.0021     0.0061    0.2820       0.0043
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.7921  0.2281  3.4727  0.0005  0.1501     0.0233  0.9942     0.0063    0.1897       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.9253  0.2544  3.6368  0.0003  0.1870     0.0284  1.0076     0.0067    0.2082       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.7155  0.2221  3.2217  0.0013  0.0783     0.0215  0.9992     0.0059    0.1932       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.5007  0.2384  2.1001  0.0357  0.0459     0.0243  1.0030     0.0060    0.1893       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6143  0.1745  3.5199  0.0004  0.1787     0.0280  1.0006     0.0062    0.1900       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.6527  0.1882  3.4687  0.0005  0.0828     0.0246  0.9944     0.0061    0.1832       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.8731  0.2247  3.8857  0.0001  0.1845     0.0249  1.0110     0.0062    0.1928       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.8500  0.2784  3.0535  0.0023  0.0484     0.0250  1.0023     0.0062    0.1889       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6553  0.1902  3.4458  0.0006  0.1396     0.0273  0.9930     0.0064    0.2431       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.8664  0.2811  3.0825  0.0021  0.0502     0.0231  0.9947     0.0061    0.2310       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  0.9240  0.3812  2.4240  0.0153  0.0097     0.0202  1.0003     0.0054    0.7228       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.6086  1.0254  1.5687  0.1167  0.0141     0.0240  1.0064     0.0061    0.4661       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.8319  0.2323  3.5808  0.0003  0.0992     0.0248  0.9946     0.0064    0.2147       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.8910  0.2644  3.3694  0.0008  0.0650     0.0232  1.0020     0.0065    0.1892       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.3839  0.4030  0.9526  0.3408  0.0181     0.0224  0.9977     0.0060    0.2604       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.7391  0.3019  2.4482  0.0144  0.0248     0.0204  1.0130     0.0061    0.2529       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.9035  0.1484   6.0877  1.1452e-09  0.0572     0.0217  1.0021     0.0061    0.2227       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.5517  0.0756   7.2984  2.9121e-13  0.1501     0.0233  0.9942     0.0063    0.1878       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7008  0.0725   9.6725  3.9477e-22  0.1870     0.0284  1.0076     0.0067    0.1901       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.8126  0.1081   7.5170  5.6060e-14  0.0783     0.0215  0.9992     0.0059    0.1876       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.7509  0.1626   4.6189  3.8576e-06  0.0459     0.0243  1.0030     0.0060    0.2277       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6434  0.0755   8.5174  1.6318e-17  0.1787     0.0280  1.0006     0.0062    0.1956       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.5015  0.0960   5.2223  1.7673e-07  0.0828     0.0246  0.9944     0.0061    0.1935       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7169  0.0648  11.0592  1.9778e-28  0.1845     0.0249  1.0110     0.0062    0.1981       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.8898  0.1808   4.9199  8.6572e-07  0.0484     0.0250  1.0023     0.0062    0.2532       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6130  0.0866   7.0774  1.4687e-12  0.1396     0.0273  0.9930     0.0064    0.2133       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.8255  0.1555   5.3098  1.0975e-07  0.0502     0.0231  0.9947     0.0061    0.1845       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.4213  1.4577   0.9750  3.2955e-01  0.0097     0.0202  1.0003     0.0054    0.2077       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.0171  0.7589   1.3402  1.8018e-01  0.0141     0.0240  1.0064     0.0061    0.1893       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.9274  0.0587  15.8076  2.7586e-56  0.0992     0.0248  0.9946     0.0064    0.5897       0.0058
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  1.0086  0.0824  12.2332  2.0675e-34  0.0650     0.0232  1.0020     0.0065    0.6420       0.0060
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  1.1255  0.5854   1.9228  5.4511e-02  0.0181     0.0224  0.9977     0.0060    0.2271       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.0781  0.4014   2.6858  7.2359e-03  0.0248     0.0204  1.0130     0.0061    0.1864       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.5985  0.1223  4.8956  9.8029e-07  0.1501     0.0233  0.9942     0.0063    0.1887       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7916  0.1346  5.8795  4.1154e-09  0.1870     0.0284  1.0076     0.0067    0.1957       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.5912  0.1460  4.0496  5.1308e-05  0.0783     0.0215  0.9992     0.0059    0.2186       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.8222  0.2056  4.0001  6.3310e-05  0.0459     0.0243  1.0030     0.0060    0.2294       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6808  0.1211  5.6234  1.8722e-08  0.1787     0.0280  1.0006     0.0062    0.1878       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.6999  0.1472  4.7554  1.9807e-06  0.0828     0.0246  0.9944     0.0061    0.1855       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7181  0.1220  5.8847  3.9876e-09  0.1845     0.0249  1.0110     0.0062    0.1929       0.0029
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.6684  0.2068  3.2320  1.2294e-03  0.0484     0.0250  1.0023     0.0062    0.1880       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.4343  0.1182  3.6755  2.3742e-04  0.1396     0.0273  0.9930     0.0064    0.1954       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.6821  0.1899  3.5928  3.2719e-04  0.0502     0.0231  0.9947     0.0061    0.1866       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  0.9734  0.9302  1.0464  2.9538e-01  0.0097     0.0202  1.0003     0.0054    0.2650       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.1254  0.7997  1.4072  1.5936e-01  0.0141     0.0240  1.0064     0.0061    0.2440       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6752  0.1333  5.0658  4.0677e-07  0.0992     0.0248  0.9946     0.0064    0.2251       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  1.0460  0.2227  4.6974  2.6355e-06  0.0650     0.0232  1.0020     0.0065    0.2121       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.9618  0.2391  4.0221  5.7684e-05  0.0181     0.0224  0.9977     0.0060    0.6930       0.0059
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.2892  0.3556  3.6256  2.8830e-04  0.0248     0.0204  1.0130     0.0061    0.5452       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7211  0.0656  10.9901  4.2660e-28  0.1870     0.0284  1.0076     0.0067    0.2637       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.7052  0.0853   8.2637  1.4117e-16  0.0783     0.0215  0.9992     0.0059    0.2411       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.8579  0.1890   4.5386  5.6635e-06  0.0459     0.0243  1.0030     0.0060    0.1843       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6369  0.0568  11.2217  3.1923e-29  0.1787     0.0280  1.0006     0.0062    0.1923       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.6605  0.0884   7.4710  7.9593e-14  0.0828     0.0246  0.9944     0.0061    0.2356       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7374  0.0622  11.8542  2.0474e-32  0.1845     0.0249  1.0110     0.0062    0.2312       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.7967  0.1678   4.7479  2.0556e-06  0.0484     0.0250  1.0023     0.0062    0.1862       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.4371  0.0627   6.9718  3.1301e-12  0.1396     0.0273  0.9930     0.0064    0.1926       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.7096  0.1391   5.1011  3.3770e-07  0.0502     0.0231  0.9947     0.0061    0.1853       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.3078  1.3926   0.9391  3.4768e-01  0.0097     0.0202  1.0003     0.0054    0.1859       0.0031
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  0.9405  0.6767   1.3899  1.6455e-01  0.0141     0.0240  1.0064     0.0061    0.1907       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6140  0.0843   7.2800  3.3378e-13  0.0992     0.0248  0.9946     0.0064    0.1845       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.6294  0.1136   5.5387  3.0467e-08  0.0650     0.0232  1.0020     0.0065    0.1887       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.6774  0.3679   1.8411  6.5603e-02  0.0181     0.0224  0.9977     0.0060    0.1822       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.8368  0.3005   2.7844  5.3631e-03  0.0248     0.0204  1.0130     0.0061    0.1832       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.7458  0.0912   8.1745  2.9711e-16  0.0783     0.0215  0.9992     0.0059    0.2280       0.0042
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.7980  0.1815   4.3967  1.0991e-05  0.0459     0.0243  1.0030     0.0060    0.1882       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6995  0.0606  11.5423  8.0731e-31  0.1787     0.0280  1.0006     0.0062    0.1941       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7564  0.0924   8.1877  2.6633e-16  0.0828     0.0246  0.9944     0.0061    0.1895       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7977  0.0585  13.6260  2.8067e-42  0.1845     0.0249  1.0110     0.0062    0.2202       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.9562  0.1976   4.8381  1.3109e-06  0.0484     0.0250  1.0023     0.0062    0.1869       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6005  0.0655   9.1644  4.9837e-20  0.1396     0.0273  0.9930     0.0064    0.2049       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.8644  0.1641   5.2682  1.3773e-07  0.0502     0.0231  0.9947     0.0061    0.1907       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.6504  1.7637   0.9357  3.4942e-01  0.0097     0.0202  1.0003     0.0054    0.1922       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.2801  0.9615   1.3313  1.8310e-01  0.0141     0.0240  1.0064     0.0061    0.2233       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6899  0.0819   8.4251  3.6032e-17  0.0992     0.0248  0.9946     0.0064    0.1930       0.0031
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.7843  0.1197   6.5506  5.7305e-11  0.0650     0.0232  1.0020     0.0065    0.1906       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.9862  0.5482   1.7991  7.2004e-02  0.0181     0.0224  0.9977     0.0060    0.1851       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.0434  0.3552   2.9375  3.3090e-03  0.0248     0.0204  1.0130     0.0061    0.1961       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.9877  0.2070  4.7713  1.8304e-06  0.0459     0.0243  1.0030     0.0060    0.2792       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.8218  0.1028  7.9903  1.3462e-15  0.1787     0.0280  1.0006     0.0062    0.1892       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.8012  0.1183  6.7728  1.2634e-11  0.0828     0.0246  0.9944     0.0061    0.2305       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7553  0.1002  7.5352  4.8773e-14  0.1845     0.0249  1.0110     0.0062    0.1939       0.0040
