                                                                               p1                                                                                p2      rg      se        z            p  h2_obs  h2_obs_se  h2_int  h2_int_se  gcov_int  gcov_int_se
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7103  0.1100   6.4583  1.0586e-10  0.0827     0.0246  0.9944     0.0061    0.1647       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7624  0.0805   9.4715  2.7574e-21  0.1848     0.0249  1.0109     0.0061    0.1761       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.6965  0.1680   4.1459  3.3853e-05  0.0487     0.0251  1.0022     0.0063    0.1706       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  1.0270  0.0659  15.5718  1.1318e-54  0.1397     0.0273  0.9930     0.0064    0.5383       0.0051
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  1.1035  0.1250   8.8248  1.0962e-18  0.0504     0.0231  0.9946     0.0061    0.6081       0.0056
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.3707  1.4040   0.9763  3.2892e-01  0.0097     0.0202  1.0004     0.0054    0.2282       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.2760  0.9548   1.3364  1.8142e-01  0.0141     0.0240  1.0064     0.0061    0.1939       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6404  0.0966   6.6277  3.4088e-11  0.0995     0.0247  0.9945     0.0064    0.1967       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.7334  0.1337   5.4836  4.1676e-08  0.0652     0.0233  1.0019     0.0065    0.1710       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.6258  0.3601   1.7378  8.2253e-02  0.0181     0.0224  0.9977     0.0061    0.1735       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.8237  0.3100   2.6570  7.8840e-03  0.0251     0.0203  1.0129     0.0061    0.1677       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.9594  0.2664  3.6010  3.1696e-04  0.1240     0.0242  0.9942     0.0065    0.2049       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.5025  0.2202  2.2823  2.2470e-02  0.0574     0.0217  1.0021     0.0061    0.2821       0.0043
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.7919  0.2272  3.4862  4.8997e-04  0.1502     0.0233  0.9942     0.0063    0.1898       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.9242  0.2531  3.6512  2.6104e-04  0.1869     0.0284  1.0076     0.0067    0.2084       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.7152  0.2214  3.2296  1.2394e-03  0.0782     0.0215  0.9992     0.0059    0.1933       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.4988  0.2377  2.0980  3.5908e-02  0.0457     0.0242  1.0031     0.0060    0.1895       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6129  0.1738  3.5264  4.2130e-04  0.1785     0.0281  1.0007     0.0063    0.1902       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.6512  0.1867  3.4875  4.8749e-04  0.0827     0.0246  0.9944     0.0061    0.1834       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.8725  0.2239  3.8978  9.7089e-05  0.1848     0.0249  1.0109     0.0061    0.1929       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.8485  0.2766  3.0674  2.1591e-03  0.0487     0.0251  1.0022     0.0063    0.1890       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6549  0.1897  3.4526  5.5529e-04  0.1397     0.0273  0.9930     0.0064    0.2432       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.8671  0.2811  3.0846  2.0383e-03  0.0504     0.0231  0.9946     0.0061    0.2310       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  0.9248  0.3847  2.4038  1.6226e-02  0.0097     0.0202  1.0004     0.0054    0.7229       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.6080  1.0234  1.5714  1.1610e-01  0.0141     0.0240  1.0064     0.0061    0.4662       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.8310  0.2317  3.5863  3.3546e-04  0.0995     0.0247  0.9945     0.0064    0.2148       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.8899  0.2640  3.3704  7.5057e-04  0.0652     0.0233  1.0019     0.0065    0.1893       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.3851  0.4013  0.9597  3.3721e-01  0.0181     0.0224  0.9977     0.0061    0.2605       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.7367  0.2988  2.4653  1.3691e-02  0.0251     0.0203  1.0129     0.0061    0.2530       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.9038  0.1487   6.0799  1.2025e-09  0.0574     0.0217  1.0021     0.0061    0.2227       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.5518  0.0755   7.3059  2.7545e-13  0.1502     0.0233  0.9942     0.0063    0.1878       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7006  0.0723   9.6855  3.4751e-22  0.1869     0.0284  1.0076     0.0067    0.1902       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.8129  0.1081   7.5231  5.3476e-14  0.0782     0.0215  0.9992     0.0059    0.1877       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.7537  0.1639   4.5983  4.2599e-06  0.0457     0.0242  1.0031     0.0060    0.2278       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6437  0.0755   8.5283  1.4855e-17  0.1785     0.0281  1.0007     0.0063    0.1958       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.5010  0.0958   5.2285  1.7088e-07  0.0827     0.0246  0.9944     0.0061    0.1936       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7166  0.0646  11.0995  1.2616e-28  0.1848     0.0249  1.0109     0.0061    0.1982       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.8882  0.1793   4.9533  7.2969e-07  0.0487     0.0251  1.0022     0.0063    0.2532       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6130  0.0867   7.0716  1.5313e-12  0.1397     0.0273  0.9930     0.0064    0.2134       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.8241  0.1550   5.3173  1.0530e-07  0.0504     0.0231  0.9946     0.0061    0.1846       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.4257  1.4706   0.9695  3.3229e-01  0.0097     0.0202  1.0004     0.0054    0.2078       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.0177  0.7589   1.3411  1.7990e-01  0.0141     0.0240  1.0064     0.0061    0.1894       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.9279  0.0585  15.8528  1.3444e-56  0.0995     0.0247  0.9945     0.0064    0.5897       0.0058
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  1.0081  0.0822  12.2606  1.4733e-34  0.0652     0.0233  1.0019     0.0065    0.6420       0.0060
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  1.1233  0.5818   1.9306  5.3534e-02  0.0181     0.0224  0.9977     0.0061    0.2272       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.0747  0.3954   2.7182  6.5643e-03  0.0251     0.0203  1.0129     0.0061    0.1865       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.5982  0.1218  4.9121  9.0115e-07  0.1502     0.0233  0.9942     0.0063    0.1888       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7908  0.1342  5.8910  3.8393e-09  0.1869     0.0284  1.0076     0.0067    0.1959       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.5917  0.1461  4.0503  5.1158e-05  0.0782     0.0215  0.9992     0.0059    0.2187       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.8214  0.2061  3.9863  6.7102e-05  0.0457     0.0242  1.0031     0.0060    0.2295       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6804  0.1208  5.6331  1.7701e-08  0.1785     0.0281  1.0007     0.0063    0.1880       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.6998  0.1469  4.7624  1.9130e-06  0.0827     0.0246  0.9944     0.0061    0.1856       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7180  0.1218  5.8944  3.7595e-09  0.1848     0.0249  1.0109     0.0061    0.1930       0.0029
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.6680  0.2061  3.2413  1.1899e-03  0.0487     0.0251  1.0022     0.0063    0.1881       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.4348  0.1178  3.6910  2.2341e-04  0.1397     0.0273  0.9930     0.0064    0.1955       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.6831  0.1895  3.6041  3.1328e-04  0.0504     0.0231  0.9946     0.0061    0.1867       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  0.9719  0.9329  1.0418  2.9749e-01  0.0097     0.0202  1.0004     0.0054    0.2651       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.1250  0.7977  1.4103  1.5844e-01  0.0141     0.0240  1.0064     0.0061    0.2442       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6746  0.1330  5.0726  3.9238e-07  0.0995     0.0247  0.9945     0.0064    0.2252       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  1.0455  0.2226  4.6970  2.6395e-06  0.0652     0.0233  1.0019     0.0065    0.2122       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.9635  0.2391  4.0299  5.5808e-05  0.0181     0.0224  0.9977     0.0061    0.6930       0.0059
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.2837  0.3490  3.6785  2.3463e-04  0.0251     0.0203  1.0129     0.0061    0.5453       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7212  0.0656  10.9963  3.9833e-28  0.1869     0.0284  1.0076     0.0067    0.2638       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.7050  0.0851   8.2806  1.2253e-16  0.0782     0.0215  0.9992     0.0059    0.2413       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.8591  0.1900   4.5213  6.1467e-06  0.0457     0.0242  1.0031     0.0060    0.1844       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6371  0.0568  11.2155  3.4233e-29  0.1785     0.0281  1.0007     0.0063    0.1924       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.6602  0.0887   7.4438  9.7865e-14  0.0827     0.0246  0.9944     0.0061    0.2357       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7372  0.0621  11.8765  1.5687e-32  0.1848     0.0249  1.0109     0.0061    0.2313       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.7950  0.1670   4.7599  1.9371e-06  0.0487     0.0251  1.0022     0.0063    0.1863       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.4367  0.0626   6.9724  3.1161e-12  0.1397     0.0273  0.9930     0.0064    0.1928       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.7088  0.1382   5.1281  2.9263e-07  0.0504     0.0231  0.9946     0.0061    0.1854       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.3105  1.4028   0.9342  3.5019e-01  0.0097     0.0202  1.0004     0.0054    0.1860       0.0031
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  0.9414  0.6767   1.3912  1.6417e-01  0.0141     0.0240  1.0064     0.0061    0.1908       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6138  0.0844   7.2757  3.4458e-13  0.0995     0.0247  0.9945     0.0064    0.1846       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.6289  0.1135   5.5435  2.9652e-08  0.0652     0.0233  1.0019     0.0065    0.1888       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.6746  0.3645   1.8508  6.4204e-02  0.0181     0.0224  0.9977     0.0061    0.1823       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.8338  0.2956   2.8205  4.7952e-03  0.0251     0.0203  1.0129     0.0061    0.1833       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.7461  0.0913   8.1722  3.0280e-16  0.0782     0.0215  0.9992     0.0059    0.2281       0.0042
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.7984  0.1821   4.3842  1.1643e-05  0.0457     0.0242  1.0031     0.0060    0.1884       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6994  0.0605  11.5524  7.1789e-31  0.1785     0.0281  1.0007     0.0063    0.1943       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7566  0.0927   8.1588  3.3834e-16  0.0827     0.0246  0.9944     0.0061    0.1896       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7981  0.0585  13.6405  2.2992e-42  0.1848     0.0249  1.0109     0.0061    0.2203       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.9546  0.1967   4.8528  1.2175e-06  0.0487     0.0251  1.0022     0.0063    0.1871       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6006  0.0654   9.1858  4.0853e-20  0.1397     0.0273  0.9930     0.0064    0.2051       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.8638  0.1636   5.2784  1.3032e-07  0.0504     0.0231  0.9946     0.0061    0.1908       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.6512  1.7733   0.9311  3.5178e-01  0.0097     0.0202  1.0004     0.0054    0.1924       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.2771  0.9583   1.3327  1.8262e-01  0.0141     0.0240  1.0064     0.0061    0.2235       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6892  0.0815   8.4560  2.7682e-17  0.0995     0.0247  0.9945     0.0064    0.1931       0.0031
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.7833  0.1196   6.5496  5.7704e-11  0.0652     0.0233  1.0019     0.0065    0.1907       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.9854  0.5456   1.8062  7.0880e-02  0.0181     0.0224  0.9977     0.0061    0.1852       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.0381  0.3480   2.9830  2.8542e-03  0.0251     0.0203  1.0129     0.0061    0.1962       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.9891  0.2082  4.7516  2.0182e-06  0.0457     0.0242  1.0031     0.0060    0.2794       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.8228  0.1033  7.9657  1.6426e-15  0.1785     0.0281  1.0007     0.0063    0.1893       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.8015  0.1185  6.7641  1.3418e-11  0.0827     0.0246  0.9944     0.0061    0.2306       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7557  0.1003  7.5345  4.9037e-14  0.1848     0.0249  1.0109     0.0061    0.1940       0.0040
