Name	Coefficient	Coefficient_std_error	Coefficient_P_value	partition
Ganglion_Eminence_derived_primary_cultured_neurospheres__H3K36me3	8.6746476696e-08	6.92627925869e-08	0.105207458414	28
Placenta__H3K36me3	8.01629030022e-08	6.40677218515e-08	0.105426860975	28
Brain_Dorsolateral_Prefrontal_Cortex__H3K36me3	1.04791691765e-07	8.38633080594e-08	0.105731345632	28
Fetal_Muscle_Leg__H3K4me3	3.05844021379e-07	2.47455326512e-07	0.10823736517	28
Brain_Inferior_Temporal_Lobe__H3K36me3	8.75169090849e-08	7.10615034594e-08	0.109055683217	28
Rectal_Smooth_Muscle__H3K4me3	2.04000976478e-07	1.65765283737e-07	0.10922471978	28
Fetal_Intestine_Small__H3K27ac	6.87337585119e-08	5.70532867693e-08	0.114153936658	28
Placenta__H3K4me1	5.29496661946e-08	4.43264411318e-08	0.116133581672	28
Foreskin_Keratinocyte_Primary_Cells_skin02__H3K4me3	2.06612312767e-07	1.74811963356e-07	0.118620360476	28
Brain_Anterior_Caudate__H3K27ac	5.81915887495e-08	5.02135553534e-08	0.123252130087	28
Brain_Cingulate_Gyrus__H3K27ac	5.67691294853e-08	4.96615007022e-08	0.126494073111	28
Fetal_Muscle_Leg__DNase	9.19473445687e-08	8.04776380916e-08	0.12661888233	28
Mammary_ENTEX__H3K4me1	1.20955663486e-07	1.05982543804e-07	0.126876895802	28
Fetal_Brain_Male__DNase	1.11431295816e-07	9.82387663287e-08	0.128336363994	28
Fetal_Heart__H3K9ac	6.41939824009e-08	5.77772091871e-08	0.133271126504	28
Brain_Germinal_Matrix__H3K4me1	1.19865433756e-07	1.09555392937e-07	0.136953803294	28
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__H3K36me3	4.63224065104e-08	4.23519333098e-08	0.137032425723	28
Fetal_Lung__H3K36me3	5.01893502284e-08	4.65149373527e-08	0.140295144102	28
Brain_Anterior_Caudate__H3K4me1	5.64326301099e-08	5.26470745043e-08	0.141881489842	28
Foreskin_Keratinocyte_Primary_Cells_skin02__H3K36me3	6.29682170759e-08	5.91254363943e-08	0.143439391089	28
Fetal_Intestine_Large__H3K36me3	5.39287995201e-08	5.09265228339e-08	0.14481056845	28
Right_Ventricle__H3K36me3	7.56080320327e-08	7.16926787201e-08	0.145801174533	28
Osteoblast_Primary_Cells__H3K4me1	4.13783450847e-08	3.98630294377e-08	0.149631987938	28
Esoph-GJ_ENTEX__H3K27ac	5.4522918793e-08	5.25309833903e-08	0.149653825729	28
Breast_Myoepithelial_Primary_Cells__H3K4me3	1.48743360253e-07	1.45491637887e-07	0.153307663735	28
Cortex_derived_primary_cultured_neurospheres__H3K4me1	6.00317907807e-08	5.92772180499e-08	0.155594677918	28
Fetal_Kidney__H3K4me3	2.20698625513e-07	2.20219402768e-07	0.158129270732	28
Sigmoid_Colon__H3K4me1	1.36610841381e-07	1.37274956974e-07	0.159828703526	28
Left_Ventricle__H3K4me1	6.21510624749e-08	6.28951148777e-08	0.161534711408	28
Brain_Substantia_Nigra__H3K9ac	1.27470407232e-07	1.29016996964e-07	0.161573260306	28
Colon_Smooth_Muscle__H3K4me1	5.56405217913e-08	5.64384774301e-08	0.162100541826	28
Primary_monocytes_from_peripheral_blood__H3K36me3	3.0996449155e-08	3.20845533818e-08	0.167000486443	28
Esoph-GJ_ENTEX__H3K4me3	1.47596855518e-07	1.5289058112e-07	0.167178327928	28
Brain_Cingulate_Gyrus__H3K9ac	1.3453526433e-07	1.39509856621e-07	0.167437155107	28
Brain_Germinal_Matrix__H3K36me3	1.1025855596e-07	1.14923879631e-07	0.168677354024	28
Brain_Anterior_Caudate__H3K36me3	7.18594122523e-08	7.52277082799e-08	0.169731880196	28
Brain_Angular_Gyrus__H3K27ac	5.4919616899e-08	5.78840923491e-08	0.171364729849	28
Fetal_Intestine_Large__H3K4me3	1.6062505615e-07	1.7090851979e-07	0.173652230858	28
Colon-TV_ENTEX__H3K27ac	4.11573393688e-08	4.38215021356e-08	0.173812953528	28
Colon_Smooth_Muscle__H3K36me3	7.4894276638e-08	7.97462433965e-08	0.173824962096	28
Colonic_Mucosa__H3K4me1	9.2774733117e-08	9.8826692455e-08	0.173926503418	28
Brain_Inferior_Temporal_Lobe__H3K9ac	1.05192974212e-07	1.12602201341e-07	0.175100373089	28
Aorta_ENTEX__H3K4me3	6.87769095909e-08	7.43905049059e-08	0.177602924915	28
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K4me1	5.54945684168e-08	6.06522257288e-08	0.180105414716	28
Brain_Hippocampus_Middle__H3K27ac	4.28823667828e-08	4.69106872329e-08	0.180324828781	28
Brain_Anterior_Caudate__H3K4me3	1.2634306452e-07	1.38297702876e-07	0.18047439779	28
Foreskin_Melanocyte_Primary_Cells_skin01__H3K36me3	8.57690950036e-08	9.51100544467e-08	0.183584777863	28
Placenta__H3K4me3	1.84964755613e-07	2.06091234889e-07	0.184728839978	28
Foreskin_Fibroblast_Primary_Cells_skin01__H3K36me3	3.44635844003e-08	3.84515851814e-08	0.185050246824	28
Right_Atrium__H3K4me1	7.70475809457e-08	8.69877631702e-08	0.187881799603	28
Right_Atrium__H3K36me3	9.68547383119e-08	1.10430090204e-07	0.190224753972	28
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__H3K36me3	3.37379184183e-08	3.84996054667e-08	0.190428441831	28
Fetal_Intestine_Large__H3K27ac	4.24021821075e-08	4.84043385545e-08	0.190515120587	28
Artery-Coronary_ENTEX__H3K4me3	8.10595554504e-08	9.27157262187e-08	0.190982746368	28
Fetal_Kidney__DNase	1.14437767695e-07	1.3126531348e-07	0.191657360203	28
Fetal_Muscle_Trunk__H3K4me1	4.16117644132e-08	4.79831660219e-08	0.192911863536	28
Artery-Tibial_ENTEX__H3K36me3	4.86679224074e-08	5.6878246541e-08	0.196095455386	28
Brain_Hippocampus_Middle__H3K36me3	6.14922145011e-08	7.19855036804e-08	0.19648863692	28
Aorta__H3K27ac	5.23373334951e-08	6.1345139868e-08	0.196784775976	28
Foreskin_Melanocyte_Primary_Cells_skin01__H3K4me1	1.01000155086e-07	1.1899979651e-07	0.198012365374	28
Mammary_ENTEX__H3K4me3	1.04539584805e-07	1.23447094899e-07	0.198542951816	28
Artery-Tibial_ENTEX__H3K4me1	1.17118100299e-07	1.39228362247e-07	0.20011955551	28
SI-Term-Ileum_ENTEX__H3K4me3	1.14923303402e-07	1.38637475562e-07	0.20356682377	28
Fetal_Stomach__H3K27ac	5.05721637198e-08	6.13692331826e-08	0.204951652813	28
Brain_Inferior_Temporal_Lobe__H3K27ac	3.76629261831e-08	4.57716993819e-08	0.205298616863	28
Fetal_Muscle_Trunk__H3K27ac	5.57917307242e-08	6.84358269291e-08	0.2074670247	28
Right_Ventricle__H3K27ac	5.03450516098e-08	6.22060630847e-08	0.209163515851	28
HMEC_Mammary_Epithelial_Primary_Cells__H3K4me3	1.56887400652e-07	1.94254714499e-07	0.209649633409	28
Aorta__H3K4me1	9.60201877716e-08	1.20577050158e-07	0.212917559233	28
Vagina_ENTEX__H3K4me3	1.47021916255e-07	1.87579954491e-07	0.216583824196	28
Fetal_Muscle_Trunk__DNase	7.26517326845e-08	9.29096838615e-08	0.21711879951	28
Colon-TV_ENTEX__H3K4me1	8.4626217084e-08	1.11348948357e-07	0.223624564501	28
Fetal_Intestine_Small__DNase	1.03957738225e-07	1.38502944561e-07	0.226452300138	28
Nerve-Tibial_ENTEX__H3K36me3	4.75072470021e-08	6.3326535705e-08	0.226568651281	28
Rectal_Smooth_Muscle__H3K4me1	5.4332620702e-08	7.25882734419e-08	0.227078074746	28
Foreskin_Fibroblast_Primary_Cells_skin02__H3K36me3	3.75266608009e-08	5.03906210172e-08	0.228221957806	28
Small_Intestine__DNase	7.63792066849e-08	1.05397590943e-07	0.234325113889	28
SI-Term-Ileum_ENTEX__H3K27ac	3.29457646036e-08	4.55374118806e-08	0.234690105407	28
Foreskin_Fibroblast_Primary_Cells_skin01__DNase	7.10127818578e-08	9.90942999402e-08	0.236804846332	28
Left_Ventricle__H3K36me3	4.93624932449e-08	6.91405907112e-08	0.237630978526	28
Colon-Sigm_ENTEX__H3K27ac	4.06802236634e-08	5.7421989128e-08	0.239335004533	28
Fetal_Stomach__H3K36me3	3.0610865713e-08	4.32940561141e-08	0.23976911456	28
Placenta__H3K27ac	2.82194529134e-08	4.00091393737e-08	0.240303950996	28
Brain_Substantia_Nigra__H3K4me3	1.03141738842e-07	1.47108942726e-07	0.241612544411	28
Colonic_Mucosa__H3K27ac	6.17839200396e-08	8.89549385001e-08	0.243667735415	28
liver_ENTEX__H3K27ac	2.3357098351e-08	3.36564210811e-08	0.243845370346	28
Fetal_Intestine_Small__H3K36me3	2.53025631672e-08	3.66697863938e-08	0.245093573306	28
Stomach_Smooth_Muscle__H3K4me1	4.18593872171e-08	6.14317555499e-08	0.247810297882	28
SI-Term-Ileum_ENTEX__H3K4me1	4.98177805018e-08	7.3705821462e-08	0.249552000918	28
Stomach_Smooth_Muscle__H3K4me3	7.66495562408e-08	1.1457219267e-07	0.251745625093	28
Esoph-Mucosa_ENTEX__H3K27ac	3.59042160717e-08	5.45824870357e-08	0.255334174349	28
Nerve-Tibial_ENTEX__H3K4me3	1.27847553016e-07	1.97253831204e-07	0.258448095997	28
Lung__H3K4me1	5.17159820779e-08	8.00026524339e-08	0.259000994779	28
Duodenum_Smooth_Muscle__H3K36me3	5.00620038087e-08	7.88773391094e-08	0.262818015092	28
Thymus__H3K4me3	1.30690365336e-07	2.07194087744e-07	0.264097748132	28
Primary_T_killer_memory_cells_from_peripheral_blood__H3K27ac	6.0178044421e-08	9.62683239065e-08	0.265950276331	28
Psoas_Muscle__H3K36me3	7.53100465483e-08	1.21110487898e-07	0.267027068073	28
Foreskin_Melanocyte_Primary_Cells_skin03__H3K4me3	1.13683820353e-07	1.84677310673e-07	0.269085588715	28
Colon-TV_ENTEX__H3K4me3	9.43497632389e-08	1.53740880641e-07	0.269708976385	28
Foreskin_Fibroblast_Primary_Cells_skin02__H3K4me1	2.64995221605e-08	4.34960684157e-08	0.271182857153	28
Fetal_Stomach__H3K4me3	1.38428749078e-07	2.29483707421e-07	0.273181770628	28
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__H3K4me1	2.53128850994e-08	4.1985524855e-08	0.273289096183	28
Sigmoid_Colon__H3K27ac	5.37648144497e-08	8.95691071397e-08	0.274166254752	28
Fetal_Thymus__H3K27ac	3.58984504991e-08	6.04506137086e-08	0.276307032037	28
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K4me3	8.25685789953e-08	1.39872585544e-07	0.277490476436	28
Ovary__H3K4me3	1.12683685914e-07	1.91256211741e-07	0.277871403955	28
Brain_Angular_Gyrus__H3K36me3	4.55726467998e-08	7.73576249223e-08	0.277891590712	28
Ovary__H3K36me3	4.11065568937e-08	7.07498080491e-08	0.280615852332	28
Right_Atrium__H3K27ac	4.32530638109e-08	7.59527922297e-08	0.284517597248	28
skeletal_muscle_ENTEX__H3K27ac	1.22089075034e-08	2.15694436449e-08	0.285687397586	28
Fetal_Kidney__H3K9ac	1.21862323581e-07	2.16119524203e-07	0.286422866946	28
Pancreas__H3K4me1	3.4864066092e-08	6.32893390094e-08	0.290862112443	28
Brain_Dorsolateral_Prefrontal_Cortex__H3K9ac	8.98257446206e-08	1.63988609905e-07	0.291929728056	28
Foreskin_Fibroblast_Primary_Cells_skin01__H3K4me1	2.00519600062e-08	3.68451305227e-08	0.293144082867	28
Brain_Hippocampus_Middle__H3K4me3	6.88128232398e-08	1.28614462752e-07	0.296313945501	28
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__H3K4me1	1.98760140032e-08	3.77521191845e-08	0.299274811966	28
Rectal_Smooth_Muscle__H3K27ac	3.08313164928e-08	5.86769055164e-08	0.299637946527	28
Testis_ENTEX__H3K4me3	5.18472623751e-08	9.97900828202e-08	0.301683999755	28
Foreskin_Melanocyte_Primary_Cells_skin01__H3K4me3	1.08054911587e-07	2.08865640043e-07	0.302458814166	28
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__DNase	5.98098936739e-08	1.15881278893e-07	0.302881539349	28
Esoph-Muscularis_ENTEX__H3K27ac	2.78176850954e-08	5.42314418053e-08	0.303995295846	28
Fetal_Muscle_Trunk__H3K4me3	1.28980826899e-07	2.51535697779e-07	0.304054902795	28
Rectal_Mucosa_Donor_29__H3K4me1	4.6351426463e-08	9.17681990404e-08	0.306746944415	28
Esoph-Muscularis_ENTEX__H3K4me1	2.13786544549e-08	4.30135415277e-08	0.309586948869	28
Primary_hematopoietic_stem_cells__H3K4me1	4.76391172583e-08	9.63707186944e-08	0.310535911693	28
Primary_mononuclear_cells_from_peripheral_blood__H3K4me3	1.06427906463e-07	2.18956268883e-07	0.313459038757	28
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K36me3	2.28645420224e-08	4.7094139671e-08	0.31365831735	28
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K27ac	4.11465315355e-08	8.57453673136e-08	0.315660323048	28
Fetal_Thymus__DNase	4.44629462162e-08	9.34192328286e-08	0.317054762056	28
Foreskin_Fibroblast_Primary_Cells_skin02__DNase	4.51176235699e-08	9.51552038312e-08	0.317697283316	28
Brain_Dorsolateral_Prefrontal_Cortex__H3K4me1	3.39260793134e-08	7.17324540205e-08	0.318123355698	28
Brain_Angular_Gyrus__H3K9ac	5.83778793223e-08	1.24826681666e-07	0.320009768633	28
Fetal_Thymus__H3K4me1	1.59936726873e-08	3.48490798889e-08	0.323138256107	28
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__H3K27ac	2.9130218937e-08	6.37206134518e-08	0.323779696685	28
Osteoblast_Primary_Cells__H3K36me3	1.77419875819e-08	3.94413622041e-08	0.326415784352	28
NHLF_Lung_Fibroblast_Primary_Cells__H3K36me3	5.47373616488e-08	1.24775476278e-07	0.330444225438	28
Duodenum_Smooth_Muscle__H3K27ac	3.61421166147e-08	8.32851663601e-08	0.332160113781	28
Sigmoid_Colon__H3K36me3	3.73056521537e-08	8.83911765016e-08	0.336493616606	28
Pancreas__H3K27ac	5.71335833085e-08	1.36006107616e-07	0.337213136738	28
Rectal_Mucosa_Donor_31__H3K4me3	6.25692636811e-08	1.57584695017e-07	0.345664685399	28
Small_Intestine__H3K27ac	3.75651537254e-08	9.50455418596e-08	0.346335396223	28
Osteoblast_Primary_Cells__H3K27ac	1.64367325951e-08	4.27734935659e-08	0.350387765056	28
Stomach_Smooth_Muscle__H3K27ac	1.88021428105e-08	4.98189838122e-08	0.352934765579	28
Sigmoid_Colon__H3K4me3	9.18324296631e-08	2.532149339e-07	0.358427226399	28
Fetal_Brain_Male__H3K4me1	1.73543240356e-08	4.85445925276e-08	0.360361598537	28
skeletal_muscle_ENTEX__H3K4me1	9.1134189009e-09	2.57536487702e-08	0.361718516048	28
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__DNase	4.80093641381e-08	1.36251796509e-07	0.362285025541	28
Esophagus__H3K4me1	2.86807692349e-08	8.55189885257e-08	0.368671824457	28
Osteoblast_Primary_Cells__H3K4me3	4.75791641556e-08	1.43475152079e-07	0.370088280911	28
skeletal_muscle_ENTEX__H3K36me3	1.18291038169e-08	3.58438698986e-08	0.370693375019	28
Duodenum_Smooth_Muscle__H3K4me1	2.56425068698e-08	7.78649725061e-08	0.370956845781	28
Heart-LV_ENTEX__H3K4me1	2.25648850496e-08	6.9925526734e-08	0.373461672482	28
Foreskin_Melanocyte_Primary_Cells_skin01__DNase	2.36994477098e-08	7.80650687802e-08	0.380721729029	28
Primary_hematopoietic_stem_cells__H3K36me3	3.05116456221e-08	1.01624956752e-07	0.381997916363	28
Rectal_Mucosa_Donor_29__H3K27ac	2.16339190319e-08	7.34286957885e-08	0.384140235546	28
Foreskin_Fibroblast_Primary_Cells_skin02__H3K27ac	1.75052653535e-08	6.12039665049e-08	0.387433235907	28
Aorta_ENTEX__H3K4me1	7.41334479351e-09	2.59524170966e-08	0.387572558088	28
Fetal_Heart__H3K4me3	2.38887450438e-08	9.00977416188e-08	0.395449824544	28
Psoas_Muscle__H3K4me3	5.90341723588e-08	2.24484504981e-07	0.396284306664	28
Adipose_Nuclei__H3K4me1	1.4305253259e-08	5.56147594525e-08	0.398504300434	28
Fetal_Thymus__H3K4me3	4.1821037729e-08	1.66923723757e-07	0.401084961802	28
Primary_T_helper_naive_cells_from_peripheral_blood_2__H3K4me3	3.36603761026e-08	1.39346334779e-07	0.404560906073	28
Adipose_Nuclei__H3K36me3	1.58701690839e-08	6.60465690332e-08	0.40505366815	28
Thymus__H3K27ac	2.41540831611e-08	1.0267247933e-07	0.407005904876	28
Skeletal_Muscle_Male__H3K4me1	9.85930810219e-09	4.66124939736e-08	0.416242158281	28
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K9ac	3.16337259764e-08	1.59562146423e-07	0.421423434262	28
Small_Intestine__H3K4me1	2.01962935203e-08	1.03953427945e-07	0.422977488174	28
Skeletal_Muscle_Female__H3K36me3	1.02816576949e-08	5.32359635078e-08	0.423427137045	28
Breast_Myoepithelial_Primary_Cells__H3K36me3	7.26703123744e-09	3.97139543459e-08	0.427405157828	28
Rectal_Mucosa_Donor_31__H3K9ac	1.89751486042e-08	1.06329956922e-07	0.429182695876	28
Spleen_ENTEX__H3K36me3	5.39759576024e-09	3.06404672913e-08	0.430084493567	28
Adrenal_gland_ENTEX__H3K4me3	2.18565349758e-08	1.24427329961e-07	0.430281698506	28
Uterus_ENTEX__H3K4me3	3.87425419794e-08	2.39834948348e-07	0.435834704267	28
Esophagus__H3K27ac	1.2994476474e-08	8.07006156062e-08	0.436038515099	28
Fetal_Brain_Female__H3K4me1	1.16234563874e-08	7.49358515295e-08	0.438366476389	28
Psoas_Muscle__H3K4me1	1.2426392366e-08	8.04264185698e-08	0.438605252436	28
Brain_Dorsolateral_Prefrontal_Cortex__H3K4me3	2.59504987145e-08	1.70360502177e-07	0.439464527975	28
Colon_Smooth_Muscle__H3K27ac	9.41303646684e-09	6.17972347726e-08	0.439466754498	28
Colon_Smooth_Muscle__H3K4me3	1.98445216099e-08	1.3202005528e-07	0.440258267692	28
NHLF_Lung_Fibroblast_Primary_Cells__H3K4me3	3.11786722102e-08	2.40141040439e-07	0.448348551163	28
Primary_hematopoietic_stem_cells_short_term_culture__H3K4me1	6.35079795173e-09	5.25142666272e-08	0.451871372049	28
Brain_Dorsolateral_Prefrontal_Cortex__H3K27ac	6.33766436661e-09	6.12677117544e-08	0.458806026866	28
Thymus__H3K4me1	6.95809666361e-09	6.95468132288e-08	0.460152669021	28
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K36me3	1.18243438368e-08	1.21964216091e-07	0.461383333725	28
NHLF_Lung_Fibroblast_Primary_Cells__H3K27ac	7.54867753482e-09	8.04168880211e-08	0.462606487882	28
Primary_T_killer_naive_cells_from_peripheral_blood__H3K9ac	1.78144346739e-08	1.93337608132e-07	0.46329277236	28
Foreskin_Fibroblast_Primary_Cells_skin01__H3K27ac	4.70484069059e-09	5.13526228844e-08	0.463500650381	28
Stomach_Smooth_Muscle__H3K9ac	1.39302588771e-08	1.63687085849e-07	0.4660897604	28
Liver__H3K4me1	3.43507586207e-09	4.10240550836e-08	0.466634275632	28
Ganglion_Eminence_derived_primary_cultured_neurospheres__H3K4me1	5.49019078673e-09	7.97306433712e-08	0.472550835216	28
Primary_hematopoietic_stem_cells_short_term_culture__H3K36me3	3.18476236291e-09	4.6513750698e-08	0.472706042465	28
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K4me1	2.82556053332e-09	4.83855855117e-08	0.476716305094	28
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K36me3	1.68687556757e-09	2.9219009036e-08	0.476981000991	28
Colonic_Mucosa__H3K9ac	7.46276605834e-09	1.43381633371e-07	0.479245115551	28
Primary_T_killer_naive_cells_from_peripheral_blood__H3K4me3	7.17576436033e-09	1.72258651924e-07	0.483386099702	28
Vagina_ENTEX__H3K36me3	6.53575130172e-09	1.61994214269e-07	0.483908805982	28
Esophagus__H3K36me3	3.11605528519e-09	8.26625179152e-08	0.484964989183	28
Psoas_Muscle__H3K27ac	2.53683002119e-09	7.02811977551e-08	0.485603133329	28
Left_Ventricle__H3K4me3	6.86060051195e-09	2.21845297917e-07	0.487664613845	28
Vagina_ENTEX__H3K27ac	1.13876130999e-09	4.79413144852e-08	0.490524721281	28
Colon-Sigm_ENTEX__H3K4me3	3.85451268636e-09	2.54267055447e-07	0.493952542597	28
Pancreas__DNase	-3.58339147614e-10	1.35213848251e-07	0.501057262042	28
Rectal_Mucosa_Donor_31__H3K4me1	-2.60612546747e-10	6.14186051689e-08	0.501692794088	28
Right_Atrium__H3K4me3	-9.18249287864e-10	1.95478970911e-07	0.501873997576	28
Rectal_Mucosa_Donor_31__H3K27ac	-1.69657171899e-09	6.51257547708e-08	0.510391551641	28
Right_Ventricle__H3K4me3	-1.14544813448e-08	1.80590982878e-07	0.52528705838	28
Rectal_Mucosa_Donor_29__H3K4me3	-8.14553691116e-09	1.27182589375e-07	0.525533202847	28
Skeletal_Muscle_Female__H3K27ac	-3.07279623843e-09	4.51760810783e-08	0.52711443142	28
Aorta_ENTEX__H3K27ac	-2.44115665383e-09	2.50334437766e-08	0.538841611944	28
Stomach_ENTEX__H3K4me3	-1.58104527702e-08	1.51536230474e-07	0.541548039215	28
Primary_neutrophils_from_peripheral_blood__H3K4me1	-3.58729383645e-09	3.15911379494e-08	0.545204244639	28
Placenta_Amnion__H3K27ac	-1.40782018722e-08	1.18661226016e-07	0.547220494397	28
Ovary_ENTEX__H3K36me3	-2.35473207701e-08	1.96379898308e-07	0.5477215829	28
Heart-Atrial_ENTEX__H3K4me3	-2.2437232847e-08	1.80459626911e-07	0.549474510502	28
Stomach_Mucosa__H3K9ac	-1.72517418616e-08	1.3321631274e-07	0.551519668657	28
Primary_neutrophils_from_peripheral_blood__H3K36me3	-3.77026356454e-09	2.7772949547e-08	0.553991759592	28
Rectal_Mucosa_Donor_29__H3K36me3	-8.23216564347e-09	5.96673428022e-08	0.554867024776	28
Rectal_Mucosa_Donor_29__H3K9ac	-2.25933008136e-08	1.63739248467e-07	0.554873237803	28
Stomach_Smooth_Muscle__H3K36me3	-1.04800152257e-08	7.36279181836e-08	0.556593293952	28
Fetal_Kidney__H3K36me3	-2.56150576535e-08	1.72822125802e-07	0.558913969496	28
Left_Ventricle__H3K27ac	-7.6672199208e-09	5.16703006019e-08	0.558981465789	28
Fetal_Thymus__H3K36me3	-5.35868608918e-09	3.34513189897e-08	0.563635701384	28
Primary_mononuclear_cells_from_peripheral_blood__H3K27ac	-3.13105749658e-08	1.82958406011e-07	0.56794116665	28
Foreskin_Melanocyte_Primary_Cells_skin01__H3K27ac	-2.55736235652e-08	1.47795599899e-07	0.56868754164	28
HMEC_Mammary_Epithelial_Primary_Cells__H3K36me3	-1.24805953836e-08	7.07633211885e-08	0.569998743945	28
Mammary_ENTEX__H3K36me3	-8.80542898369e-09	4.84784159334e-08	0.572065830317	28
Adipose_Nuclei__H3K27ac	-7.63071934871e-09	3.96442566587e-08	0.576316812799	28
Fetal_Brain_Male__H3K36me3	-4.83465830392e-08	2.44310968765e-07	0.57843425239	28
Ovary__DNase	-2.00025576881e-08	9.97983651958e-08	0.579427738319	28
Liver__H3K9ac	-1.62462559741e-08	7.82586354141e-08	0.582228166717	28
Cortex_derived_primary_cultured_neurospheres__H3K4me3	-4.16637980823e-08	1.99415129089e-07	0.582748548367	28
Heart-LV_ENTEX__H3K36me3	-1.17292670215e-08	5.50019914837e-08	0.584434669338	28
Heart-LV_ENTEX__H3K27ac	-1.13965724896e-08	5.1292836163e-08	0.587915623859	28
Fetal_Lung__DNase	-2.19217500856e-08	9.65626715359e-08	0.589796276805	28
Colonic_Mucosa__H3K36me3	-2.09705002791e-08	9.00342603952e-08	0.592087030139	28
Primary_T_helper_cells_from_peripheral_blood__H3K4me3	-3.81011946004e-08	1.63410097711e-07	0.592182596332	28
Spleen__H3K4me3	-3.39703129768e-08	1.38451854137e-07	0.596910496922	28
Prostate_ENTEX__H3K36me3	-7.54812602298e-08	3.04375489983e-07	0.597927888903	28
Psoas_Muscle__DNase	-2.37153540367e-08	8.97090890687e-08	0.60424813018	28
Duodenum_Smooth_Muscle__H3K4me3	-2.33312458846e-08	8.6136336674e-08	0.606752241813	28
Spleen_ENTEX__H3K4me3	-1.92316881483e-08	7.02901818276e-08	0.607805592529	28
Primary_T_killer_naive_cells_from_peripheral_blood__H3K27ac	-2.98265769503e-08	1.08431722213e-07	0.608369702448	28
HMEC_Mammary_Epithelial_Primary_Cells__H3K27ac	-1.64707047689e-08	5.98120872206e-08	0.608485612451	28
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K4me3	-6.52154406237e-08	2.26186110088e-07	0.613451573036	28
Foreskin_Keratinocyte_Primary_Cells_skin02__H3K4me1	-1.97759509767e-08	6.67849614947e-08	0.616428425108	28
Ovary__H3K27ac	-2.55153735358e-08	8.28856308316e-08	0.620897320164	28
Pancreatic_Islets__H3K4me3	-5.88175365898e-08	1.87530254607e-07	0.62310387102	28
Brain_Inferior_Temporal_Lobe__H3K4me3	-4.80080586375e-08	1.5295652616e-07	0.62318910323	28
Ovary__H3K4me1	-2.36075546809e-08	7.32149881395e-08	0.626440896548	28
Brain_Cingulate_Gyrus__H3K4me3	-4.9023200809e-08	1.49599141094e-07	0.628429642021	28
Ovary_ENTEX__H3K4me3	-8.08098730013e-08	2.45236700107e-07	0.629117852236	28
Primary_T_helper_memory_cells_from_peripheral_blood_2__H3K27ac	-2.42256774731e-08	7.30566642487e-08	0.629904793022	28
Skeletal_Muscle_Male__H3K36me3	-2.22780505217e-08	6.65399073018e-08	0.631114794919	28
Adipose_Nuclei__H3K4me3	-3.65277628501e-08	1.06395748299e-07	0.634321041839	28
Aorta__H3K36me3	-5.11772406305e-08	1.4787599053e-07	0.635359510859	28
Heart-Atrial_ENTEX__H3K27ac	-1.22657931929e-08	3.50447421703e-08	0.636832079907	28
Liver__H3K27ac	-1.5647397802e-08	4.40078103837e-08	0.638914784196	28
Gastric__H3K36me3	-2.70482637312e-08	7.55341434267e-08	0.639863219126	28
Primary_T_helper_naive_cells_from_peripheral_blood_1__H3K4me3	-4.96020935341e-08	1.37505003906e-07	0.640849116852	28
Duodenum_Mucosa__H3K4me3	-3.60188393546e-08	9.93086847685e-08	0.641583918026	28
Primary_B_cells_from_peripheral_blood__H3K4me3	-7.81933017093e-08	2.11623300406e-07	0.644119808561	28
Pancreas_ENTEX__H3K36me3	-1.93183968462e-08	5.22761799931e-08	0.644139201904	28
Primary_T_helper_naive_cells_from_peripheral_blood__H3K9ac	-5.33803947088e-08	1.40789681662e-07	0.64771172618	28
Primary_B_cells_from_peripheral_blood__H3K36me3	-1.48646272207e-08	3.89338484062e-08	0.648692129308	28
Lung__H3K27ac	-2.90110902937e-08	7.52297284163e-08	0.650115875454	28
Rectal_Smooth_Muscle__H3K9ac	-8.40645021639e-08	2.16738998935e-07	0.650940374323	28
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__H3K4me3	-4.55651680919e-08	1.14760802598e-07	0.654332749801	28
Primary_T_cells_from_cord_blood__H3K4me3	-7.24711618841e-08	1.79899225151e-07	0.65646817459	28
Fetal_Lung__H3K4me3	-6.83312146711e-08	1.68419713276e-07	0.65752575884	28
Placenta__DNase	-3.48935400786e-08	8.05623731205e-08	0.667537848912	28
Stomach_Mucosa__H3K4me1	-2.17118398485e-08	4.9856659904e-08	0.66839487734	28
